-0.08064516129032254, 1.946294848267391e-19
-0.07258064516129029, 1.3429429200133282e-19
-0.05806451612903221, 1.0720519406795239e-19
-0.03064516129032252, 9.642122880088133e-20
0.017741935483870985, 9.389919531097628e-20
0.0741935483870968, 9.7707535149588e-20
0.12903225806451618, 1.0302666463467966e-19
0.19516129032258067, 1.0863536378741024e-19
0.2419354838709678, 1.0720519406795239e-19
0.2919354838709678, 1.1155319524222187e-19
0.34677419354838723, 1.145493965768016e-19
0.4048387096774194, 1.2078538515125696e-19
0.45967741935483875, 1.2402955338330295e-19
0.5096774193548387, 1.290599126717977e-19
0.5564516129032259, 1.3252632599817948e-19
0.6048387096774194, 1.3429429200133282e-19
0.6467741935483872, 1.3790129524357315e-19
0.6951612903225808, 1.47348365857143e-19
0.7387096774193549, 1.454085447554896e-19
0.7887096774193549, 1.553699072480987e-19
0.8306451612903225, 1.5954297931868775e-19
0.870967741935484, 1.7505135129909534e-19
0.9080645161290322, 1.946294848267407e-19
0.935483870967742, 2.1354843984398826e-19
0.9645161290322581, 2.3122179959972807e-19
0.985483870967742, 2.74693840235613e-19
